hour_ending,total,pumping,process,other
5504.0,9099.16438114,3184.7075334,4549.58219057,1364.87465717
5505.0,9998.94932242,3499.63226285,4999.47466121,1499.84239836
5506.0,10232.3274641,3581.31461244,5116.16373205,1534.84911962
5507.0,10344.4886966,3620.57104381,5172.2443483,1551.67330449
5508.0,12329.6339029,4315.37186601,6164.81695145,1849.44508543
5509.0,12188.6177916,4266.01622706,6094.3088958,1828.29266874
5510.0,12140.5654656,4249.19791296,6070.2827328,1821.08481984
5511.0,12033.8053498,4211.83187243,6016.9026749,1805.07080247
5512.0,11954.4324179,4184.05134626,5977.21620895,1793.16486268
5513.0,11562.2056738,4046.77198583,5781.1028369,1734.33085107
5514.0,11172.5327187,3910.38645154,5586.26635935,1675.8799078
5515.0,11035.7142144,3862.49997504,5517.8571072,1655.35713216
5516.0,11161.2754999,3906.44642496,5580.63774995,1674.19132498
5517.0,11474.4228511,4016.04799788,5737.21142555,1721.16342766
5518.0,11543.3311194,4040.16589179,5771.6655597,1731.49966791
5519.0,11492.035188,4022.2123158,5746.017594,1723.8052782
5520.0,11220.8785836,3927.30750426,5610.4392918,1683.13178754
5521.0,10931.1996715,3825.91988502,5465.59983575,1639.67995073
5522.0,8322.75386025,2912.96385109,4161.37693013,1248.41307904
5523.0,8091.53322989,2832.03663046,4045.76661495,1213.72998448
5524.0,8528.81820265,2985.08637093,4264.40910132,1279.3227304
5525.0,8220.51424421,2877.17998547,4110.25712211,1233.07713663
5526.0,8892.90923841,3112.51823344,4446.45461921,1333.93638576
5527.0,11768.7543555,4119.06402442,5884.37717775,1765.31315333
5528.0,12007.196044,4202.5186154,6003.598022,1801.0794066
5529.0,11694.3422319,4093.01978116,5847.17111595,1754.15133478
5530.0,12612.7375425,4414.45813987,6306.36877125,1891.91063137
5531.0,12452.6267226,4358.41935291,6226.3133613,1867.89400839
5532.0,12552.3125498,4393.30939243,6276.1562749,1882.84688247
5533.0,12019.2751718,4206.74631013,6009.6375859,1802.89127577
5534.0,12086.3781756,4230.23236146,6043.1890878,1812.95672634
5535.0,12130.7906186,4245.77671651,6065.3953093,1819.61859279
5536.0,12148.8726179,4252.10541626,6074.43630895,1822.33089268
5537.0,11195.1352177,3918.2973262,5597.56760885,1679.27028266
5538.0,11119.1673377,3891.70856819,5559.58366885,1667.87510066
5539.0,11004.6284397,3851.6199539,5502.31421985,1650.69426596
5540.0,11668.6428969,4084.02501391,5834.32144845,1750.29643453
5541.0,11609.0251363,4063.1587977,5804.51256815,1741.35377044
5542.0,11878.3764761,4157.43176663,5939.18823805,1781.75647142
5543.0,12206.3622211,4272.22677738,6103.18111055,1830.95433316
5544.0,12282.5355785,4298.88745247,6141.26778925,1842.38033677
5545.0,11919.8094988,4171.93332458,5959.9047494,1787.97142482
5546.0,11533.673688,4036.7857908,5766.836844,1730.0510532
5547.0,10458.6900248,3660.54150868,5229.3450124,1568.80350372
